fixture_id,league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR
1491947,Argentine_league_1,2026,2026-05-03,Racing Club,Huracan,0,0,0,0,D
1491949,Argentine_league_1,2026,2026-05-03,Rosario Central,Tigre,1,1,1,0,D
1491940,Argentine_league_1,2026,2026-05-03,Belgrano Cordoba,Sarmiento Junin,4,0,2,0,H
1491948,Argentine_league_1,2026,2026-05-03,River Plate,Atletico Tucuman,0,1,0,1,A
1491944,Argentine_league_1,2026,2026-05-04,Gimnasia M.,Defensa Y Justicia,2,1,1,1,H
1491952,Argentine_league_1,2026,2026-05-04,Velez Sarsfield,Newells Old Boys,1,1,0,0,D
1491942,Argentine_league_1,2026,2026-05-05,Estudiantes de Rio Cuarto,Instituto Cordoba,0,2,0,1,A
1544176,Argentine_league_1,2026,2026-05-09,Talleres Cordoba,Belgrano Cordoba,0,1,0,0,A
1544179,Argentine_league_1,2026,2026-05-10,Independ. Rivadavia,Union Santa Fe,1,2,0,1,A
1544178,Argentine_league_1,2026,2026-05-10,Argentinos JRS,Lanus,2,0,1,0,H
1544180,Argentine_league_1,2026,2026-05-10,Rosario Central,Independiente,3,1,1,1,H
1544181,Argentine_league_1,2026,2026-05-10,Estudiantes L.P.,Racing Club,0,1,0,0,A
1544183,Argentine_league_1,2026,2026-05-11,Velez Sarsfield,Gimnasia L.P.,0,1,0,1,A
1544849,Argentine_league_1,2026,2026-05-12,Belgrano Cordoba,Union Santa Fe,2,0,0,0,H
1544852,Argentine_league_1,2026,2026-05-14,River Plate,Gimnasia L.P.,2,0,1,0,H
1545164,Argentine_league_1,2026,2026-05-16,River Plate,Rosario Central,1,0,0,0,H
1545443,Argentine_league_1,2026,2026-05-24,River Plate,Belgrano Cordoba,2,3,1,1,A
1493003,Argentine_league_1,2026,2026-07-23,Belgrano Cordoba,Rosario Central,2,1,1,0,H
1493015,Argentine_league_1,2026,2026-07-23,Sarmiento Junin,Argentinos JRS,2,3,1,0,A
1493004,Argentine_league_1,2026,2026-07-24,Defensa Y Justicia,Aldosivi,1,1,1,1,D
1493008,Argentine_league_1,2026,2026-07-24,Gimnasia M.,Central Cordoba de Santiago,1,0,0,0,H
1493013,Argentine_league_1,2026,2026-07-24,Racing Club,Gimnasia L.P.,2,1,1,1,H
1493016,Argentine_league_1,2026,2026-07-24,Velez Sarsfield,Instituto Cordoba,1,0,1,0,H
1493009,Argentine_league_1,2026,2026-07-25,Huracan,Banfield,1,0,0,0,H
1493012,Argentine_league_1,2026,2026-07-25,Platense,Union Santa Fe,2,2,1,0,D
1493007,Argentine_league_1,2026,2026-07-25,Estudiantes de Rio Cuarto,Tigre,1,0,0,0,H
1493011,Argentine_league_1,2026,2026-07-25,Newells Old Boys,Talleres Cordoba,1,0,0,0,H
1493014,Argentine_league_1,2026,2026-07-25,River Plate,Barracas Central,0,1,0,1,A
1493010,Argentine_league_1,2026,2026-07-26,Lanus,San Lorenzo,1,0,0,0,H
1493002,Argentine_league_1,2026,2026-07-26,Atletico Tucuman,Independ. Rivadavia,0,0,0,0,D
1493006,Argentine_league_1,2026,2026-07-26,Estudiantes L.P.,Independiente,0,2,0,0,A
1493005,Argentine_league_1,2026,2026-07-26,Deportivo Riestra,Boca Juniors,3,0,3,0,H
1493018,Argentine_league_1,2026,2026-07-28,Banfield,Sarmiento Junin,3,2,0,0,H
1493028,Argentine_league_1,2026,2026-07-28,San Lorenzo,Gimnasia M.,1,0,0,0,H
1493027,Argentine_league_1,2026,2026-07-29,Rosario Central,Racing Club,0,0,0,0,D
1493017,Argentine_league_1,2026,2026-07-29,Argentinos JRS,Estudiantes de Rio Cuarto,3,0,1,0,H
1493019,Argentine_league_1,2026,2026-07-29,Barracas Central,Aldosivi,1,0,1,0,H
1493022,Argentine_league_1,2026,2026-07-29,Defensa Y Justicia,Deportivo Riestra,2,1,2,0,H
1493023,Argentine_league_1,2026,2026-07-29,Gimnasia L.P.,River Plate,1,0,0,0,H
1493026,Argentine_league_1,2026,2026-07-30,Instituto Cordoba,Platense,2,1,1,0,H
1493029,Argentine_league_1,2026,2026-07-30,Talleres Cordoba,Velez Sarsfield,1,3,1,1,A
1493025,Argentine_league_1,2026,2026-07-30,Independ. Rivadavia,Huracan,2,1,2,0,H
